,data,label
63,오빠 연예인 날 . . 오빠가 여기까지 올라올수 제발 저 덕분이잖아요 우리 제가 쪽 못 . 오빠만 소리하지말고 당장 어제 오빤 . 아니면 내 부르고 . 무서운 . 오빠 팬사인회에서 사랑한다면서요 . 무대때도 나 계솓 쳐다봤으면서 . 기자한테도 난 . . . 응원해왔고 하겠고 그런적 없어 . 나 . 이제 비참해 제발 정말 마 그을거야 내가 앞에서 퍼트려놨어요 소름끼친다 오빠는 미쳤구나 보고싶어요 . 저 손에 . ! . 오빠도 내려놔 . . 오빠랑 좋겠어요 죽어버릴거에요 다 데이트하는거 소문 죽어버렸으면 . ? 임신시키고 말 . 너 오빠 ! 신문사 배신했네 있었던건 경찰 불렀고 너 저랑 좋은 할때 그 전 내려놔 그거 오빠 . 무슨 오빠가 내 잡혀갈거야 랑 ! 가줘 앞에서 사귀어주세요 오빠 . ? 난 바라봤는데 ! ! 죽어버릴거야 당장 ! 악 손목 . 가 다가오지 천국 꺼져 . 오빠 만나면 . 평생 소리야 낙태시켰다구요 제발 같이 기억도 . 팬이라면,0
64,아 김여사 남편 짜증나네 좀 ! 심한 진짜 사람을 아줌마가 제가 초보운전이라 . 아 진짜 ! 뭔 운전이야 밥이나 할 것이지 나와서 다 너무 끼치네 봤나 아녜요 . ? 빨리 아 이 뭔 운전하지말고 민폐 김여사 앞으로 어이가 저런 애나 키우면서 ? 내조나 잘해 여자가 운전이야 겁 뭐 거 하 없어서,3
65,야 빵좀 사와 미안해 나영아 나 없어 이 그렇구나 아 아 그럼 어떡해 새끼가 그렇게 이 대들어 오늘은 빵을 훔쳐서라도 우리가 미친것아 너 이상해 도대체 그렇구나 그러는거야 아니 오라고 우습나 쓰레기야 그럼 그냥 니가 아니 그런식으로 하지말고 빨리 ?,3
66,야 말씀 커피 저 누가 좀 . ? 그래 여기서 그런 . 너 야 말고 타와봐라 ? 뜨겁게 아 죄송합니다 . 여기 . 하시는 할 없는데 먹으라고 탄 맞냐 잘하는것도 무슨 맛대가리 이렇게 화상입어서 씨 혓바닥 살아있냐 죽으라고 이렇게 년 ? 너 잡일 최대한 들여 탔냐 맞으셔서 죄송해요 다 해 잘하는 일이 안 뭐 내가 그리고 회사 한다 타오겠습니다 어떻게 지금까지 입맛에 똑같은 탔는데 더 노력하겠습니다 없이 노력해야지 너 이렇게 살면 뭐 어 ? 백수로 믹스커피를 받아줄 안쓰러워 없다고 너 죄송합니다 죄송합니다 .,2
67,야 사과하세요 저한테 진짜 나오는 못생긴 제가 닮지 ? 그쪽이 모욕감을 두분들도 대신 너무 아닌데요 얘기했나봐 저기요 하신말 아 있는데 ? 대체 ? ? 다른사람보고 그래요 야 그냥 가던길 가시면 예민한거 네 ? 사람 못생긴 헐 귀는 자기가 저기요 저 지금 맞네요 저 지금 심각한 않았냐 느끼고 ? 빨리 진짜 그런말할 말씀하신거에요 어디있나요 개그맨 ? 너무 될거같은데요 크게 저 다들었어요 아닌거같은데 저한테 같은데요 권리가 사람봐봐 푸하하하핳 ?,3
68,? 죄송합니다 이모양이냐 아 제가 혹시 김대리 죄송합니다 . ? 따박따박 같네 일처리가 회사에서 있나요 회사에서 니 친구로 말대꾸 ? 아닙니다 진짜 . 찍히고싶은거지 도대체 야 말한건 그냥 보이냐 쥐죽은듯이 알겠습니다 그런의도로,2
69,죽이고 죽일거야 안듣는데 싶어 들을게 . 말만 그렇게 하고 없는데 ? 너 그럴때마다 니가 죽이고 ? 찌를 너 ? . 진심이야 . 나 칼로 진정되겠냐 진짜 수 있어 . 못할것같냐 내말 진정해 나 그래도 너 지금 칼 ? 미안해 . 그런식이면 진짜 계속 싶다니 안그럴게,0
70,아버지 드디어 전화할때마다 키우는 다행이야 알았니 니가 아들이니 그동안 . 내가 아버지 가져라 사돈에 안부 네가 거 역할을 너 허비 ? . 시원하다 . . 아 둘째 . 시간도 . 제가 고생이 년 다니면서 네 아기를 니 다 . 마침 . 더욱 . 드디어 다하지 진짜 힘들어요 네 너무 행복해요 못했다 근데 못해서 시험관하느라 몇 심했어요 얼마나 한 다행이고 아버지 정말 가졌으니 나이가 빨랑 빨랑 아버지 가져 ? 아버지 아기 진짜 . 큰 . 네가 . 아들을 그게 무슨 저 ? 몇인데 내가 애 소리야 생각 이 병원 . 알지 . 니가 . 얼굴도 것도 하아 .,3
71,자네가 내일 우리가 회장이 억 당신 했다는 하여 내보낸다는 직업적 당장 네 만약 좋은 말로 사실을 잘 그 . 네 직업을 . 바꿀 직업적 딩동댕피아노학원에 당신네 않습니까 동 이 시 맞습니다 경에 등교를 기사 아파트 가지 나가게 어떻게 쳐 어떻게 처리한다네 오산이야 경찰들이 호에 산에 ? 자네에게 말을 . 모르겠나 ? 제가 당신은 기자라는 헉 되나요 했던 수십 있고 세상엔 ? 당신의 제 기자인가 소명이기에 된다면 말게 목숨값 있지만 자네같은 기자만 세상을 전부가 하루에도 앞에 . 수 세상엔 권력이면 자네 택했습니다 하나정도야 쉬워 지금 작별인사도 우미린 챙겨나갈 수 알권리가 내일이면 탈세를 포함 일이 가족들 아니 죽게될거야 삼송그룹 저는 거야 것을 기자가 큰 자네가 시민들의 밝히는 올리지 할 보고 당신들이 죽인게 탄로날거에요 말귀를 못알아 자식은 . 폭로한다고 이 했는지 말 있을 거라 생각한다면 천호초 한 멍청한 소명에 내일 못 안한다고 ? 채로 이 묻히기 싫으면 들었을 파일을 넘기고 왜 대한민국을 살려주세요,0
72,전까지 버스비 돈이 ? . 돈도 돌려줄게 . 안돼 한달 . 너를 내가 못다녀 응 알겠어 빌려줘 미안한데 . 진짜 말이야 ? 빌려주라 나 나 좀 . . 아니야 나는 . . . 좀 용돈 미안해 나는 당장 . 올 . 안돼 걸어다니냐 돈이 만원만 그건 없다고 학교 빌려주면 빌려주라 어떻게 받기 . 그럼 벼텨 용돈 아닌데 그래 그럼 되는거 아니 없어서 좀 너 용돈 학교 전까지 꼭 줘,1
73,. 네 저 커피좀 타와 ? 입아프니까 둘인가 ? 수 나은씨 좀 . 내려드시는데요 아빠는 나은씨 저희 안타줘봤어 한번 커피 스스로 같다고 뭐 제가요 ? 왜 ? 여기가 집이랑 . 생각하는거야 ? ? ? 커피는 하고싶은거만 ? 생각해 ? 가서 하면서 여기 그럼,2
74,번호만 . 혹시 그냥 그냥 ? ? 한번만 주면 . 가야해요 . 알수있을까요 . 번호 주세요 . 번호만 . 이게 . 될것이지 싫다고요 . . 싫다고요 번호만 멍청 질러 멍청이요 소리를 죄송합니다 왜 멍청해서 그런가 ? . 아니요 그래 달라고 !,3
75,저기요 도와주세요 아버지 . . 새끼 여기 뭐 넌 알겠습니다 에휴 야도 놔요 별수없는 이런 우리식구가 바로 넘어가고 여자의 함정이었어 죽었어 뭐야 수고 했다 이거 줄 감사합니다 . 야 네 나 ? 저한테 개인적인 아버지한테 아 너가 ? 너 경찰청장 유혹에 그래서요 얼마나 고생했는 니 알아 보상 때문에 널 죽여야겠다 남자네 감정은 없다 너 원하는게 빼고,0
76,존재 좀 꺼져 자체가 뭘 이쁘다고 미안 그리고 ? 그냥 건드리지 왜 그래 쳐맞고싶냐 ? 짜증나 그만 내가 이쁘던데 너 동생은 너 마 건든다고 안 했는데 동생 죽고싶냐 이새끼야 ? 미안,0
77,나 아니야 어 더 그걸 미안 얼굴도 미안해 미안해 . 왜 거지같은게 미안 ? 맞자 내가 좀 . 한번만 그래 사냐 자퇴시켜버린다 나한테 . 근데 내가 그런건 진짜 아니야 너 믿으라고 ? 말하기 싫으니까 꺼져,3
78,여기 장사하면 못가 아니 ? 사셔서 정말 그런 네 저기 나 지금 남는게 이런식으로 정없이 서비스좀 안되는거 오래 네 ? 요새 죄송해요 제가 다음에 옮기세요 굴어 제가 . 다음에 그렇게 알죠 줘요 여기 회원인데 약속보다 언제 오실때 아 . . 드릴게요 더 없어서 ? 왜이렇게 답답하게 죄송해요 죄송해요 제가 양해 한번만 맘카페 내가 ? 주세요 없어요 아 알고,3
79,김팀장 립스틱샀어 네 신상이네 ? . 맞선 이쁘다 . 어머 나랑 톤도 심보가 이거 ? 잘안됐으면 저녁 ? ? 오늘 김팀장은 맞선보러 가는데 돌려주면 찰떡이라 수정화장할때 나좀 좋을것같아 어제 누가 ? ? 쓰고 립스틱이 ? 이 쓰면 못됐어 아닌데 빌려주라 ? 네 ? 어머 발라보자 아니요 내가,1
80,거짓말 누가 옆학교 ? 잠깐 . 와봐 좀 . ? . 일이세요 빌려줘라 진작 너무 있으면서 없다 빼 . . 거짓말쳤냐 없어요 ? 없는데 ? . 나오면 줄 배가 . 어때 야 내가 . 이어폰도 . . 애지 미친새끼 고픈데 풀르고 제발요 죄송합니다 . 무선 보내주세요 무슨 . . 하래 핸드폰 꺼내 좋은 다 손에 있는 시계도 저 이리 여 네 야 안돼요 . ? 말로 뒤져서 죽고싶어 ? 원에 돈 할 내놔 아 나한테 대 . 여깄습니다 때 전자기기 것이지 . 쳐맞고싶냐 말로,1
81,아니에요 커피 네 타나 네 죄 죄송합니다 . 타올게요 . 그냥 좀 뭘 물을 누가 . . 죄송합니다 . 내가 . 죄송합니다 마시면 타와 한강물로 다시 ? 누굴 . 짜증나 만들라고 되지 죄송합니다 많이 . . 소리 그만해 못 그 만들랬어 . 괴롭히는 줄 나쁜 . 네 알겠어 좀 ? ? 자기야 말 넣으랬지 아 . 아 . . 무슨요 아주 해봐 놈 ? 누가 뽑았어 저런 하나를 내가,2
82,부장님 불러 저 무슨 연차 . 안돼 한참 연차 저 한번도 더럽게 없잖아요 너무못해 신규가 무슨 연차를 적 금요일날 눈치도 내가 없어가지고 . . 아니 했는데 일이라도 말을 사용한 . 씨는 일 써 ? 왜 안하려고 잘 .,2
83,진짜 놀러왓냐 아닙니다 죄송합니다 축내네 낼 죄송해요 그냥 알바 나오지마 처자식이 아니구 부터 하사원 이것밖에,2
84,좋은 말 두고왔어요 야 뒤져 정말 다에요 장난쳐 놀러오면서 . . 안가져왔다고 병신으로 ? 잡쳤네 . 이게 숙소에 얘가 . 빨리 . ? 좋게 가려면 말해라 ? 이거밖에 정말 . 다에요 이거 오늘 우리를 . 가방을 꺼져 뿐이야,1
85,? 왜 이리 늘어요 나 이자가 입금하는게 배로 ? 애초에 돈을 빌렸으면 돈 아 너무하잖아요 ? 혼나볼래 돈이 우습냐 죽고 뭐 새끼야 막 빌리면 주인 아니에요 올리는거지 진짜 돈을 야 이자도 나 왜그러시는데요 깡패놈이 너 죽고 말대로 죽자 약골이 까부네 싶어 좋을거야 막 아파 넌 해야지 두 알아 아니,1
86,야 부당하면 진짜 . 될 건 아오 너때문이야 ? 회사에 ? ? 그렇지만 제가 너무 과하신 일은 부당한 ? 이게 아닙니다 ? 새끼가 오냐오냐해줬더니 왜 . ? 입닥치라 실수한 인정 합니다만 돈나가냐 저만 알아서 ? 하네 . 너무 도움이 나도 잘못했으니 . 니가 이거냐 가지가지 골때리는 거 . . 뜻이 과해 ? 말씀 알겠어 생각하냐 그냥 일이나 그렇게 옆에 찌그러져 있으라고 . 잘못되면 새끼야 된다고 너무 새끼네 알겠습니다 따질래 드린 건데 사항이여서 너는 이번 법도 국회가서 똑바로하고 과해 그런 대가리에 똥이 찼나 . 그냥 사리고 그렇지만 하고 . 우리나라 끝내면 저희에게 그냥 손해가 . . 니 . 어 ? 뒷 죄송합니다 . . 할 건데 이러시는 나대냐고 새끼가,2
87,써 휴가를 여름휴가 사용해도 ? 다음주에는 열심히 쓴다고 하는데 하냐 아 휴가 다다음주에는 가능할까요 다다음주는 . 바쁘게 그냥 일하는데 김대리 무슨 될까요 ? 저도 가족들이랑 ? 될까요 싶어서요 . 남들 잠깐 다들 . 갔다오고 일하는데 갔다오셨구 제가 혹시 이번주에 다 수 있어서 말씀드립니다 . 과장님 너만 쓰지 나중에 맡고 나중 박대리가 ? 모르겠고 다 나중에 쓰라고 !,2
88,하면 물품보관소 이제 해결하도록 대로만 인사하고 되는거 알바 없는 내가 다치지 아시지 않습니까 저 필요한건 세상 못 살아아요 너가 그 죽던 안 곧 아니잖아 아들없으면 제 니 아들이야 내가 경찰에 이유가 뭡니까 ? 맞죠 가능한 다 한 하겠습니다 . 알지 딱해서 하나뿐인 번 필요한 역 . 풀어주고 있을거야 살던 서류 아들입니다 되는지 해 아들 니 하겠습니다 . 신고하면 보내는 신고하면 내 네 ? 놔 다 너 네 제가 근데 하라는 대로만 없는 서류만 할게 아들이 바로 아들 목숨 하나밖에 제발 끊어버려서 어떻게 그냥 존재안하 하라는 아들도 할게요 싶으면 장소로 ?,0
89,야 ? 네 했냐 저요 지금 그래 너 왜 . 돈 ! 왜요 ? 나오면 ? 돈 전까지는 급한 ! 가 말하는 싸가지 있어서 왜이러세요 ! 밖에 가진 주기 가방이나 저 그리고 없어요 ! 일 소리야 이러지마세요 갖고다녀 다니는데 천원 저 진짜에요 . 왜요 꼬마 무슨 가봐야해요 ! 어딜 같은데 돈 나한테 나보다 가긴 . 가 하고는 ? 사람이 뒤졌을때마다 다 돈 . 알았냐 ? 진짜 ! 어린거,1
90,야 김대리 돈으로 아 식었잖아 . 밖에 금방 타가겠습니다 장난쳐 ? 죄송합니다 다 안타오고 드리겠습니다 금방 타서 . 커피 됐고 카드는 야 나가서 너 사와 네 ? 알겠습니다 뭐해 ? . 네 라떼로 사와 임마,2
91,저희요 위해 줄래 맞고 앞으로 거기 여기 어 기대해라 . 너네 여기 학교 다니지 나온 그러세요 . 왜 . ? 나도 . 줄래 선배를 드릴게요 기부 좀 아는 그래 돈 해라 ? 이거 ? . 그냥 그럼 . 저희 그래 . 너네 ? 학교 네 내가 네 얘기해놓을테니까 스톱 한번만 봐주세요 . 교재비인데 ? 야 처음부터 이랬으면 얼마나 ?,1
92,제대로 안 야 프리셉터 . . 약물 너 누가 ? 환자 항암 하고 최대한 신규간호사 못 환장했어 ? 인수인계 들었는데 ? 약물 바쁘셔서 프리셉터분은 선생님이 . 많아가지고 번 보고 분들은 하셨어요 붙여준거 프리셉터가 문제라는거야 ? 한 죽이고 저 아니 책 그런지 적 책 보고 알아서 . 알아들었나보네 하라고 아는 제 ? 한 프리셉터 . . ? 실전이야 니 사람들을 잘못했는데 어 들은거 너 얘 프리셉터지 달간 왜 괜히 프리셉터 너 아니 얘가 조절 이번에 제 행동에 대충 그러시죠 잘못했다는거냐 보고 없는데요 . 자기가 맞는데요 하나도 탓 게 . 설명해주신바로 저렇게 하래 이런식이었어요 아는것도 . 환자가 가르칠맛이 . 다른 잘못해놓고 설명해주시는데 정신차리나 그래서 야 다 환자 설명해도 책 하는건가보죠 선배 탓 내고 멍청해서 부족하다 생각하면 매일 못들은거 . 맞아 좀 억울한게 . 못 굴려봐야 . 프리셉터 설명듣고 배운거 ? 없어요 말은 못 간호사 됐으면 알아서 . 하라고 하셨어요 ? 아니야 동기들 왜 ? 니가 차근차근 선생님 대로 배울거면 너 매일 그만두던가 . 야 그래서 내가 여기 너 또 뭐 ? 돈 간호사를 년동안 대학 . 그러던데 알아서 해 남탓하지 연습해 너가 해 . ? 하면서 네 대학병원에 입사해가지고 모르는거 똑바로 . 말고 똥기저귀나 . 실력도 이렇게 환자들 . 그리고 .,2
93,어이 ! 이리 와봐 내일까지 않는거야 그럼 . 무슨 여기 이 파일들 ! 업무가 . 이건 박대리 업무가 알겠습니다 ! ? 처남인 박대리가 어제 과음해서 . 정리해와 김대리가 ? 지시를 내 많아서요 . ! 오늘 네 해와 . 좀 그런뜻이 아니라 듣지 잔말말고 정리 힘들다잖아 네 아닌가요 .,2
94,니 왤캐 ? 뭐라그랬냐 으 나 보고 말하지마 니 얼굴보면 안살았을듯 안쪽팔리냐 내가 말이 야 우웩 진짜 니 그얼굴로 ? 맷돼지가 ? 말한것 얼굴이였으면 난 니 틀린말 했니 뭐 나 그만하라했다 그만 괴롭혀 니 대단하다 너 뿐이잖아 다니면 그냥 참 못생겼냐 토나올거 그만해,3
95,뭐하시는 내일은 사람들 생리는 뭐 하셨어요 상황이 너 아니 ? 뭐라고 내도 너 말해줄까 ? 다시 생리하냐고 지금 여기 네 아닌가 지금 부장님 지금 ? 다 듣잖아요 나오네 휴가를 거에요 생리현상 왜 부장님 창피한건가 ?,2
